Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Tipus_Vehicles,Desc_distintiu_ambiental,Nombre
2019,6,Gràcia,30,la Salut,Motos,Etiqueta 0 – Zero emissions – Blava,4
2019,6,Gràcia,30,la Salut,Motos,Etiqueta B – Groga,300
2019,6,Gràcia,30,la Salut,Motos,Etiqueta C – Verda,1463
2019,6,Gràcia,30,la Salut,Motos,No consta,14
2019,6,Gràcia,30,la Salut,Ciclomotors,Sense distintiu ambiental,195
2019,6,Gràcia,30,la Salut,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,3
2019,6,Gràcia,30,la Salut,Ciclomotors,Etiqueta B – Groga,212
2019,6,Gràcia,30,la Salut,Ciclomotors,Etiqueta C – Verda,10
2019,6,Gràcia,30,la Salut,Ciclomotors,No consta,4
2019,6,Gràcia,30,la Salut,Furgonetes,Sense distintiu ambiental,110
2019,6,Gràcia,30,la Salut,Furgonetes,Etiqueta B – Groga,87
2019,6,Gràcia,30,la Salut,Furgonetes,Etiqueta C – Verda,29
2019,6,Gràcia,30,la Salut,Furgonetes,Etiqueta E – Eco,2
2019,6,Gràcia,30,la Salut,Furgonetes,No consta,3
2019,6,Gràcia,30,la Salut,Camions,Sense distintiu ambiental,36
2019,6,Gràcia,30,la Salut,Camions,Etiqueta B – Groga,11
2019,6,Gràcia,30,la Salut,Camions,Etiqueta C – Verda,1
2019,6,Gràcia,30,la Salut,Camions,No consta,1
2019,6,Gràcia,30,la Salut,Altres vehicles,Sense distintiu ambiental,69
2019,6,Gràcia,30,la Salut,Altres vehicles,Etiqueta B – Groga,11
2019,6,Gràcia,30,la Salut,Altres vehicles,Etiqueta C – Verda,2
2019,6,Gràcia,30,la Salut,Altres vehicles,No consta,1
2019,6,Gràcia,31,la Vila de Gràcia,Turismes,Sense distintiu ambiental,2932
2019,6,Gràcia,31,la Vila de Gràcia,Turismes,Etiqueta 0 – Zero emissions – Blava,60
2019,6,Gràcia,31,la Vila de Gràcia,Turismes,Etiqueta B – Groga,4245
2019,6,Gràcia,31,la Vila de Gràcia,Turismes,Etiqueta C – Verda,4370
2019,6,Gràcia,31,la Vila de Gràcia,Turismes,Etiqueta E – Eco,364
2019,6,Gràcia,31,la Vila de Gràcia,Turismes,No consta,74
2019,6,Gràcia,31,la Vila de Gràcia,Motos,Sense distintiu ambiental,1776
2019,6,Gràcia,31,la Vila de Gràcia,Motos,Etiqueta 0 – Zero emissions – Blava,19
2019,6,Gràcia,31,la Vila de Gràcia,Motos,Etiqueta B – Groga,972
2019,6,Gràcia,31,la Vila de Gràcia,Motos,Etiqueta C – Verda,4490
2019,6,Gràcia,31,la Vila de Gràcia,Motos,No consta,56
2019,6,Gràcia,31,la Vila de Gràcia,Ciclomotors,Sense distintiu ambiental,729
2019,6,Gràcia,31,la Vila de Gràcia,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,11
2019,6,Gràcia,31,la Vila de Gràcia,Ciclomotors,Etiqueta B – Groga,671
2019,6,Gràcia,31,la Vila de Gràcia,Ciclomotors,Etiqueta C – Verda,38
2019,6,Gràcia,31,la Vila de Gràcia,Ciclomotors,No consta,8
2019,6,Gràcia,31,la Vila de Gràcia,Furgonetes,Sense distintiu ambiental,472
2019,6,Gràcia,31,la Vila de Gràcia,Furgonetes,Etiqueta 0 – Zero emissions – Blava,1
2019,6,Gràcia,31,la Vila de Gràcia,Furgonetes,Etiqueta B – Groga,431
2019,6,Gràcia,31,la Vila de Gràcia,Furgonetes,Etiqueta C – Verda,112
2019,6,Gràcia,31,la Vila de Gràcia,Furgonetes,Etiqueta E – Eco,5
2019,6,Gràcia,31,la Vila de Gràcia,Furgonetes,No consta,9
2019,6,Gràcia,31,la Vila de Gràcia,Camions,Sense distintiu ambiental,237
2019,6,Gràcia,31,la Vila de Gràcia,Camions,Etiqueta 0 – Zero emissions – Blava,12
2019,6,Gràcia,31,la Vila de Gràcia,Camions,Etiqueta B – Groga,135
2019,6,Gràcia,31,la Vila de Gràcia,Camions,Etiqueta C – Verda,49
2019,6,Gràcia,31,la Vila de Gràcia,Camions,Etiqueta E – Eco,29
2019,6,Gràcia,31,la Vila de Gràcia,Camions,No consta,2
2019,6,Gràcia,31,la Vila de Gràcia,Altres vehicles,Sense distintiu ambiental,306
2019,6,Gràcia,31,la Vila de Gràcia,Altres vehicles,Etiqueta B – Groga,27
2019,6,Gràcia,31,la Vila de Gràcia,Altres vehicles,Etiqueta C – Verda,6
2019,6,Gràcia,31,la Vila de Gràcia,Altres vehicles,No consta,5
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Turismes,Sense distintiu ambiental,2102
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Turismes,Etiqueta 0 – Zero emissions – Blava,16
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Turismes,Etiqueta B – Groga,3495
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Turismes,Etiqueta C – Verda,4063
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Turismes,Etiqueta E – Eco,317
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Turismes,No consta,38
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Motos,Sense distintiu ambiental,1075
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Motos,Etiqueta 0 – Zero emissions – Blava,8
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Motos,Etiqueta B – Groga,642
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Motos,Etiqueta C – Verda,3345
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Motos,No consta,25
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Ciclomotors,Sense distintiu ambiental,501
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,7
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Ciclomotors,Etiqueta B – Groga,524
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Ciclomotors,Etiqueta C – Verda,19
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Ciclomotors,No consta,1
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Furgonetes,Sense distintiu ambiental,288
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Furgonetes,Etiqueta B – Groga,271
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Furgonetes,Etiqueta C – Verda,106
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Furgonetes,Etiqueta E – Eco,2
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Furgonetes,No consta,6
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Camions,Sense distintiu ambiental,88
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Camions,Etiqueta B – Groga,40
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Camions,Etiqueta C – Verda,11
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Camions,No consta,3
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Altres vehicles,Sense distintiu ambiental,153
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Altres vehicles,Etiqueta B – Groga,18
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Altres vehicles,Etiqueta C – Verda,12
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Altres vehicles,No consta,6
2019,7,Horta-Guinardó,33,el Baix Guinardó,Turismes,Sense distintiu ambiental,1565
2019,7,Horta-Guinardó,33,el Baix Guinardó,Turismes,Etiqueta 0 – Zero emissions – Blava,10
2019,7,Horta-Guinardó,33,el Baix Guinardó,Turismes,Etiqueta B – Groga,2524
2019,7,Horta-Guinardó,33,el Baix Guinardó,Turismes,Etiqueta C – Verda,2771
2019,7,Horta-Guinardó,33,el Baix Guinardó,Turismes,Etiqueta E – Eco,218
2019,7,Horta-Guinardó,33,el Baix Guinardó,Turismes,No consta,41
2019,7,Horta-Guinardó,33,el Baix Guinardó,Motos,Sense distintiu ambiental,675
2019,7,Horta-Guinardó,33,el Baix Guinardó,Motos,Etiqueta 0 – Zero emissions – Blava,9
2019,7,Horta-Guinardó,33,el Baix Guinardó,Motos,Etiqueta B – Groga,438
2019,7,Horta-Guinardó,33,el Baix Guinardó,Motos,Etiqueta C – Verda,2262
2019,7,Horta-Guinardó,33,el Baix Guinardó,Motos,No consta,24
2019,7,Horta-Guinardó,33,el Baix Guinardó,Ciclomotors,Sense distintiu ambiental,318
2019,7,Horta-Guinardó,33,el Baix Guinardó,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,3
2019,7,Horta-Guinardó,33,el Baix Guinardó,Ciclomotors,Etiqueta B – Groga,383
2019,7,Horta-Guinardó,33,el Baix Guinardó,Ciclomotors,Etiqueta C – Verda,18
2019,7,Horta-Guinardó,33,el Baix Guinardó,Ciclomotors,No consta,2
2019,7,Horta-Guinardó,33,el Baix Guinardó,Furgonetes,Sense distintiu ambiental,215
2019,7,Horta-Guinardó,33,el Baix Guinardó,Furgonetes,Etiqueta 0 – Zero emissions – Blava,1
2019,7,Horta-Guinardó,33,el Baix Guinardó,Furgonetes,Etiqueta B – Groga,217
2019,7,Horta-Guinardó,33,el Baix Guinardó,Furgonetes,Etiqueta C – Verda,59
2019,7,Horta-Guinardó,33,el Baix Guinardó,Furgonetes,Etiqueta E – Eco,1
2019,7,Horta-Guinardó,33,el Baix Guinardó,Furgonetes,No consta,5
2019,7,Horta-Guinardó,33,el Baix Guinardó,Camions,Sense distintiu ambiental,81
2019,7,Horta-Guinardó,33,el Baix Guinardó,Camions,Etiqueta B – Groga,38
2019,7,Horta-Guinardó,33,el Baix Guinardó,Camions,Etiqueta C – Verda,6
2019,7,Horta-Guinardó,33,el Baix Guinardó,Camions,No consta,2
2019,7,Horta-Guinardó,33,el Baix Guinardó,Altres vehicles,Sense distintiu ambiental,122
2019,7,Horta-Guinardó,33,el Baix Guinardó,Altres vehicles,Etiqueta B – Groga,13
2019,7,Horta-Guinardó,33,el Baix Guinardó,Altres vehicles,Etiqueta C – Verda,11
2019,7,Horta-Guinardó,33,el Baix Guinardó,Altres vehicles,No consta,1
2019,7,Horta-Guinardó,34,Can Baró,Turismes,Sense distintiu ambiental,627
2019,7,Horta-Guinardó,34,Can Baró,Turismes,Etiqueta 0 – Zero emissions – Blava,4
2019,7,Horta-Guinardó,34,Can Baró,Turismes,Etiqueta B – Groga,1040
2019,7,Horta-Guinardó,34,Can Baró,Turismes,Etiqueta C – Verda,1008
2019,7,Horta-Guinardó,34,Can Baró,Turismes,Etiqueta E – Eco,67
2019,7,Horta-Guinardó,34,Can Baró,Turismes,No consta,15
2019,7,Horta-Guinardó,34,Can Baró,Motos,Sense distintiu ambiental,310
2019,7,Horta-Guinardó,34,Can Baró,Motos,Etiqueta 0 – Zero emissions – Blava,3
2019,7,Horta-Guinardó,34,Can Baró,Motos,Etiqueta B – Groga,187
2019,7,Horta-Guinardó,34,Can Baró,Motos,Etiqueta C – Verda,1067
2019,7,Horta-Guinardó,34,Can Baró,Motos,No consta,10
2019,7,Horta-Guinardó,34,Can Baró,Ciclomotors,Sense distintiu ambiental,191
2019,7,Horta-Guinardó,34,Can Baró,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,2
2019,7,Horta-Guinardó,34,Can Baró,Ciclomotors,Etiqueta B – Groga,188
2019,7,Horta-Guinardó,34,Can Baró,Ciclomotors,Etiqueta C – Verda,14
2019,7,Horta-Guinardó,34,Can Baró,Furgonetes,Sense distintiu ambiental,83
2019,7,Horta-Guinardó,34,Can Baró,Furgonetes,Etiqueta 0 – Zero emissions – Blava,1
2019,7,Horta-Guinardó,34,Can Baró,Furgonetes,Etiqueta B – Groga,94
2019,7,Horta-Guinardó,34,Can Baró,Furgonetes,Etiqueta C – Verda,34
2019,7,Horta-Guinardó,34,Can Baró,Furgonetes,Etiqueta E – Eco,2
2019,7,Horta-Guinardó,34,Can Baró,Furgonetes,No consta,2
2019,7,Horta-Guinardó,34,Can Baró,Camions,Sense distintiu ambiental,35
2019,7,Horta-Guinardó,34,Can Baró,Camions,Etiqueta B – Groga,20
2019,7,Horta-Guinardó,34,Can Baró,Camions,Etiqueta C – Verda,3
2019,7,Horta-Guinardó,34,Can Baró,Altres vehicles,Sense distintiu ambiental,56
2019,7,Horta-Guinardó,34,Can Baró,Altres vehicles,Etiqueta B – Groga,4
2019,7,Horta-Guinardó,34,Can Baró,Altres vehicles,Etiqueta C – Verda,1
2019,7,Horta-Guinardó,34,Can Baró,Altres vehicles,No consta,2
2019,7,Horta-Guinardó,35,el Guinardó,Turismes,Sense distintiu ambiental,2262
2019,7,Horta-Guinardó,35,el Guinardó,Turismes,Etiqueta 0 – Zero emissions – Blava,23
2019,7,Horta-Guinardó,35,el Guinardó,Turismes,Etiqueta B – Groga,3755
2019,7,Horta-Guinardó,35,el Guinardó,Turismes,Etiqueta C – Verda,4089
2019,7,Horta-Guinardó,35,el Guinardó,Turismes,Etiqueta E – Eco,358
2019,7,Horta-Guinardó,35,el Guinardó,Turismes,No consta,32
2019,7,Horta-Guinardó,35,el Guinardó,Motos,Sense distintiu ambiental,982
2019,7,Horta-Guinardó,35,el Guinardó,Motos,Etiqueta 0 – Zero emissions – Blava,11
2019,7,Horta-Guinardó,35,el Guinardó,Motos,Etiqueta B – Groga,616
2019,7,Horta-Guinardó,35,el Guinardó,Motos,Etiqueta C – Verda,3097
2019,7,Horta-Guinardó,35,el Guinardó,Motos,No consta,33
2019,7,Horta-Guinardó,35,el Guinardó,Ciclomotors,Sense distintiu ambiental,463
2019,7,Horta-Guinardó,35,el Guinardó,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,2
2019,7,Horta-Guinardó,35,el Guinardó,Ciclomotors,Etiqueta B – Groga,513
2019,7,Horta-Guinardó,35,el Guinardó,Ciclomotors,Etiqueta C – Verda,20
2019,7,Horta-Guinardó,35,el Guinardó,Ciclomotors,No consta,4
2019,7,Horta-Guinardó,35,el Guinardó,Furgonetes,Sense distintiu ambiental,329
2019,7,Horta-Guinardó,35,el Guinardó,Furgonetes,Etiqueta 0 – Zero emissions – Blava,8
2019,7,Horta-Guinardó,35,el Guinardó,Furgonetes,Etiqueta B – Groga,386
2019,7,Horta-Guinardó,35,el Guinardó,Furgonetes,Etiqueta C – Verda,150
2019,7,Horta-Guinardó,35,el Guinardó,Furgonetes,Etiqueta E – Eco,27
2019,7,Horta-Guinardó,35,el Guinardó,Furgonetes,No consta,5
2019,7,Horta-Guinardó,35,el Guinardó,Camions,Sense distintiu ambiental,140
2019,7,Horta-Guinardó,35,el Guinardó,Camions,Etiqueta 0 – Zero emissions – Blava,3
2019,7,Horta-Guinardó,35,el Guinardó,Camions,Etiqueta B – Groga,143
2019,7,Horta-Guinardó,35,el Guinardó,Camions,Etiqueta C – Verda,65
2019,7,Horta-Guinardó,35,el Guinardó,Camions,Etiqueta E – Eco,6
2019,7,Horta-Guinardó,35,el Guinardó,Camions,No consta,2
2019,7,Horta-Guinardó,35,el Guinardó,Altres vehicles,Sense distintiu ambiental,284
2019,7,Horta-Guinardó,35,el Guinardó,Altres vehicles,Etiqueta B – Groga,23
2019,7,Horta-Guinardó,35,el Guinardó,Altres vehicles,Etiqueta C – Verda,10
2019,7,Horta-Guinardó,35,el Guinardó,Altres vehicles,No consta,1
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Turismes,Sense distintiu ambiental,713
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Turismes,Etiqueta 0 – Zero emissions – Blava,8
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Turismes,Etiqueta B – Groga,1259
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Turismes,Etiqueta C – Verda,1397
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Turismes,Etiqueta E – Eco,116
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Turismes,No consta,14
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Motos,Sense distintiu ambiental,350
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Motos,Etiqueta 0 – Zero emissions – Blava,3
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Motos,Etiqueta B – Groga,260
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Motos,Etiqueta C – Verda,1197
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Motos,No consta,11
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Ciclomotors,Sense distintiu ambiental,140
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,4
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Ciclomotors,Etiqueta B – Groga,140
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Ciclomotors,Etiqueta C – Verda,8
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Furgonetes,Sense distintiu ambiental,100
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Furgonetes,Etiqueta B – Groga,107
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Furgonetes,Etiqueta C – Verda,29
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Camions,Sense distintiu ambiental,42
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Camions,Etiqueta B – Groga,23
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Camions,Etiqueta C – Verda,5
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Camions,Etiqueta E – Eco,1
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Camions,No consta,2
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Altres vehicles,Sense distintiu ambiental,93
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Altres vehicles,Etiqueta B – Groga,12
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Altres vehicles,Etiqueta C – Verda,3
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Altres vehicles,No consta,1
2019,7,Horta-Guinardó,37,el Carmel,Turismes,Sense distintiu ambiental,2247
2019,7,Horta-Guinardó,37,el Carmel,Turismes,Etiqueta 0 – Zero emissions – Blava,6
2019,7,Horta-Guinardó,37,el Carmel,Turismes,Etiqueta B – Groga,3229
2019,7,Horta-Guinardó,37,el Carmel,Turismes,Etiqueta C – Verda,2959
2019,7,Horta-Guinardó,37,el Carmel,Turismes,Etiqueta E – Eco,222
2019,7,Horta-Guinardó,37,el Carmel,Turismes,No consta,37
2019,7,Horta-Guinardó,37,el Carmel,Motos,Sense distintiu ambiental,732
2019,7,Horta-Guinardó,37,el Carmel,Motos,Etiqueta 0 – Zero emissions – Blava,2
2019,7,Horta-Guinardó,37,el Carmel,Motos,Etiqueta B – Groga,686
2019,7,Horta-Guinardó,37,el Carmel,Motos,Etiqueta C – Verda,2821
2019,7,Horta-Guinardó,37,el Carmel,Motos,No consta,14
2019,7,Horta-Guinardó,37,el Carmel,Ciclomotors,Sense distintiu ambiental,590
2019,7,Horta-Guinardó,37,el Carmel,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,1
2019,7,Horta-Guinardó,37,el Carmel,Ciclomotors,Etiqueta B – Groga,549
2019,7,Horta-Guinardó,37,el Carmel,Ciclomotors,Etiqueta C – Verda,40
2019,7,Horta-Guinardó,37,el Carmel,Ciclomotors,No consta,4
2019,7,Horta-Guinardó,37,el Carmel,Furgonetes,Sense distintiu ambiental,322
2019,7,Horta-Guinardó,37,el Carmel,Furgonetes,Etiqueta 0 – Zero emissions – Blava,1
2019,7,Horta-Guinardó,37,el Carmel,Furgonetes,Etiqueta B – Groga,279
2019,7,Horta-Guinardó,37,el Carmel,Furgonetes,Etiqueta C – Verda,65
2019,7,Horta-Guinardó,37,el Carmel,Furgonetes,Etiqueta E – Eco,2
2019,7,Horta-Guinardó,37,el Carmel,Furgonetes,No consta,4
2019,7,Horta-Guinardó,37,el Carmel,Camions,Sense distintiu ambiental,102
2019,7,Horta-Guinardó,37,el Carmel,Camions,Etiqueta B – Groga,72
2019,7,Horta-Guinardó,37,el Carmel,Camions,Etiqueta C – Verda,13
2019,7,Horta-Guinardó,37,el Carmel,Camions,Etiqueta E – Eco,4
2019,7,Horta-Guinardó,37,el Carmel,Camions,No consta,1
2019,7,Horta-Guinardó,37,el Carmel,Altres vehicles,Sense distintiu ambiental,132
2019,7,Horta-Guinardó,37,el Carmel,Altres vehicles,Etiqueta B – Groga,9
2019,7,Horta-Guinardó,37,el Carmel,Altres vehicles,Etiqueta C – Verda,3
2019,7,Horta-Guinardó,37,el Carmel,Altres vehicles,No consta,1
2019,7,Horta-Guinardó,38,la Teixonera,Turismes,Sense distintiu ambiental,824
2019,7,Horta-Guinardó,38,la Teixonera,Turismes,Etiqueta 0 – Zero emissions – Blava,3
2019,7,Horta-Guinardó,38,la Teixonera,Turismes,Etiqueta B – Groga,1212
2019,7,Horta-Guinardó,38,la Teixonera,Turismes,Etiqueta C – Verda,1344
2019,7,Horta-Guinardó,38,la Teixonera,Turismes,Etiqueta E – Eco,120
2019,7,Horta-Guinardó,38,la Teixonera,Turismes,No consta,5
2019,7,Horta-Guinardó,38,la Teixonera,Motos,Sense distintiu ambiental,291
2019,7,Horta-Guinardó,38,la Teixonera,Motos,Etiqueta 0 – Zero emissions – Blava,3
2019,7,Horta-Guinardó,38,la Teixonera,Motos,Etiqueta B – Groga,243
2019,7,Horta-Guinardó,38,la Teixonera,Motos,Etiqueta C – Verda,1094
2019,7,Horta-Guinardó,38,la Teixonera,Motos,No consta,5
2019,7,Horta-Guinardó,38,la Teixonera,Ciclomotors,Sense distintiu ambiental,207
2019,7,Horta-Guinardó,38,la Teixonera,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,1
2019,7,Horta-Guinardó,38,la Teixonera,Ciclomotors,Etiqueta B – Groga,181
2019,7,Horta-Guinardó,38,la Teixonera,Ciclomotors,Etiqueta C – Verda,12
2019,7,Horta-Guinardó,38,la Teixonera,Furgonetes,Sense distintiu ambiental,125
2019,7,Horta-Guinardó,38,la Teixonera,Furgonetes,Etiqueta B – Groga,128
2019,7,Horta-Guinardó,38,la Teixonera,Furgonetes,Etiqueta C – Verda,46
2019,7,Horta-Guinardó,38,la Teixonera,Furgonetes,Etiqueta E – Eco,4
2019,7,Horta-Guinardó,38,la Teixonera,Furgonetes,No consta,1
2019,7,Horta-Guinardó,38,la Teixonera,Camions,Sense distintiu ambiental,34
2019,7,Horta-Guinardó,38,la Teixonera,Camions,Etiqueta B – Groga,41
2019,7,Horta-Guinardó,38,la Teixonera,Camions,Etiqueta C – Verda,7
2019,7,Horta-Guinardó,38,la Teixonera,Camions,No consta,1
2019,7,Horta-Guinardó,38,la Teixonera,Altres vehicles,Sense distintiu ambiental,48
2019,7,Horta-Guinardó,38,la Teixonera,Altres vehicles,Etiqueta B – Groga,3
2019,7,Horta-Guinardó,38,la Teixonera,Altres vehicles,Etiqueta C – Verda,1
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Turismes,Sense distintiu ambiental,554
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Turismes,Etiqueta 0 – Zero emissions – Blava,7
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Turismes,Etiqueta B – Groga,785
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Turismes,Etiqueta C – Verda,826
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Turismes,Etiqueta E – Eco,70
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Turismes,No consta,8
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Motos,Sense distintiu ambiental,157
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Motos,Etiqueta 0 – Zero emissions – Blava,5
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Motos,Etiqueta B – Groga,129
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Motos,Etiqueta C – Verda,539
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Motos,No consta,3
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Ciclomotors,Sense distintiu ambiental,93
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Ciclomotors,Etiqueta B – Groga,116
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Ciclomotors,Etiqueta C – Verda,8
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Furgonetes,Sense distintiu ambiental,72
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Furgonetes,Etiqueta B – Groga,84
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Furgonetes,Etiqueta C – Verda,27
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Furgonetes,Etiqueta E – Eco,2
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Furgonetes,No consta,1
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Camions,Sense distintiu ambiental,28
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Camions,Etiqueta B – Groga,16
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Camions,Etiqueta C – Verda,1
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Altres vehicles,Sense distintiu ambiental,27
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Altres vehicles,Etiqueta B – Groga,8
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Altres vehicles,No consta,3
2019,7,Horta-Guinardó,40,Montbau,Turismes,Sense distintiu ambiental,370
2019,7,Horta-Guinardó,40,Montbau,Turismes,Etiqueta B – Groga,585
2019,7,Horta-Guinardó,40,Montbau,Turismes,Etiqueta C – Verda,601
2019,7,Horta-Guinardó,40,Montbau,Turismes,Etiqueta E – Eco,44
2019,7,Horta-Guinardó,40,Montbau,Turismes,No consta,4
2019,7,Horta-Guinardó,40,Montbau,Motos,Sense distintiu ambiental,112
2019,7,Horta-Guinardó,40,Montbau,Motos,Etiqueta 0 – Zero emissions – Blava,1
2019,7,Horta-Guinardó,40,Montbau,Motos,Etiqueta B – Groga,69
2019,7,Horta-Guinardó,40,Montbau,Motos,Etiqueta C – Verda,353
2019,7,Horta-Guinardó,40,Montbau,Motos,No consta,2
2019,7,Horta-Guinardó,40,Montbau,Ciclomotors,Sense distintiu ambiental,50
2019,7,Horta-Guinardó,40,Montbau,Ciclomotors,Etiqueta B – Groga,41
2019,7,Horta-Guinardó,40,Montbau,Ciclomotors,Etiqueta C – Verda,4
2019,7,Horta-Guinardó,40,Montbau,Furgonetes,Sense distintiu ambiental,47
2019,7,Horta-Guinardó,40,Montbau,Furgonetes,Etiqueta B – Groga,32
2019,7,Horta-Guinardó,40,Montbau,Furgonetes,Etiqueta C – Verda,9
2019,7,Horta-Guinardó,40,Montbau,Furgonetes,Etiqueta E – Eco,1
2019,7,Horta-Guinardó,40,Montbau,Camions,Sense distintiu ambiental,11
2019,7,Horta-Guinardó,40,Montbau,Camions,Etiqueta B – Groga,7
2019,7,Horta-Guinardó,40,Montbau,Camions,Etiqueta C – Verda,3
2019,7,Horta-Guinardó,40,Montbau,Altres vehicles,Sense distintiu ambiental,19
2019,7,Horta-Guinardó,40,Montbau,Altres vehicles,Etiqueta B – Groga,5
2019,7,Horta-Guinardó,40,Montbau,Altres vehicles,Etiqueta C – Verda,3
2019,7,Horta-Guinardó,40,Montbau,Altres vehicles,No consta,1
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Turismes,Sense distintiu ambiental,416
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Turismes,Etiqueta 0 – Zero emissions – Blava,2
